pscore,model,method,specialty,horizon_range
3.1660613430156714,ridge,Single,dis_gynaecology,8-14
3.288364819608703,ridge,Single,dis_gynaecology,8-14
1.5039949261146754,ridge,Single,dis_gynaecology,8-14
2.036460004508293,ridge,Single,dis_gynaecology,8-14
2.2566680682785583,ridge,Single,dis_gynaecology,8-14
1.799642505965344,ridge,Single,dis_gynaecology,8-14
2.3996933661467597,ridge,Single,dis_gynaecology,8-14
1.3041191541175192,ridge,Single,dis_gynaecology,8-14
1.5739945548138112,ridge,Single,dis_gynaecology,8-14
2.384677397113608,ridge,Single,dis_gynaecology,8-14
1.3439737995629117,ridge,Single,dis_gynaecology,8-14
2.0994852311214234,ridge,Single,dis_gynaecology,8-14
2.039222628566172,ridge,Single,dis_gynaecology,8-14
2.2074985441131245,ridge,Single,dis_gynaecology,8-14
2.0615293998832582,ridge,Single,dis_gynaecology,8-14
2.3428426751272786,ridge,Single,dis_gynaecology,8-14
1.49138789797948,ridge,Single,dis_gynaecology,8-14
3.627619604651632,ridge,Multi,dis_gynaecology,8-14
2.2420589808640594,ridge,Multi,dis_gynaecology,8-14
3.13018787058829,ridge,Multi,dis_gynaecology,8-14
3.501811014670738,ridge,Multi,dis_gynaecology,8-14
2.2898602057568276,ridge,Multi,dis_gynaecology,8-14
2.4604062802431557,ridge,Multi,dis_gynaecology,8-14
2.200050780733379,ridge,Multi,dis_gynaecology,8-14
2.295974449463551,ridge,Multi,dis_gynaecology,8-14
1.5484185011474467,ridge,Multi,dis_gynaecology,8-14
2.21643016407924,ridge,Multi,dis_gynaecology,8-14
2.343276614565736,ridge,Multi,dis_gynaecology,8-14
3.4092954689030655,ridge,Multi,dis_gynaecology,8-14
2.0372656775123423,ridge,Multi,dis_gynaecology,8-14
3.101103306870038,ridge,Multi,dis_gynaecology,8-14
3.0176341762931664,ridge,Multi,dis_gynaecology,8-14
2.441841963605366,ridge,Multi,dis_gynaecology,8-14
2.2426908000524217,ridge,Multi,dis_gynaecology,8-14
1.9477344889766341,ridge,Multi,dis_gynaecology,8-14
1.7730287827670377,ridge,Multi,dis_gynaecology,8-14
1.971285645267655,ridge,Multi,dis_gynaecology,8-14
2.0227927125364693,ridge,Multi,dis_gynaecology,8-14
1.7546028671590346,ridge,Multi,dis_gynaecology,8-14
2.1770237713700866,ridge,Multi,dis_gynaecology,8-14
1.6799270492184468,ridge,Multi,dis_gynaecology,8-14
2.619913078538553,ridge,Multi,dis_gynaecology,8-14
2.1637377229199948,ridge,Multi,dis_gynaecology,8-14
2.913867767514369,ridge,Multi,dis_gynaecology,8-14
2.8678529115168625,ridge,Multi,dis_gynaecology,8-14
2.1563699369927543,ridge,Multi,dis_gynaecology,8-14
1.6837620098595993,ridge,Multi,dis_gynaecology,8-14
1.5297143944999039,ridge,Single,dis_gynaecology,15-21
1.7894610679808893,ridge,Single,dis_gynaecology,15-21
1.9409140053480705,ridge,Single,dis_gynaecology,15-21
2.9726079687491596,ridge,Single,dis_gynaecology,15-21
2.5727714435365754,ridge,Single,dis_gynaecology,15-21
2.630549051361853,ridge,Single,dis_gynaecology,15-21
2.903233056471637,ridge,Single,dis_gynaecology,15-21
2.3972595883881853,ridge,Single,dis_gynaecology,15-21
2.603037528007961,ridge,Single,dis_gynaecology,15-21
2.2175443368334875,ridge,Single,dis_gynaecology,15-21
3.895718010259583,ridge,Single,dis_gynaecology,15-21
2.8607400137885866,ridge,Single,dis_gynaecology,15-21
2.132808714569341,ridge,Single,dis_gynaecology,15-21
2.135221973776001,ridge,Single,dis_gynaecology,15-21
2.7905492367503344,ridge,Single,dis_gynaecology,15-21
1.932343151021378,ridge,Single,dis_gynaecology,15-21
2.098756478290469,ridge,Single,dis_gynaecology,15-21
1.743952445594988,ridge,Single,dis_gynaecology,15-21
2.8499338908396092,ridge,Single,dis_gynaecology,15-21
2.0553369993332327,ridge,Single,dis_gynaecology,15-21
1.9767309615160884,ridge,Single,dis_gynaecology,15-21
1.6043577187392404,ridge,Single,dis_gynaecology,15-21
2.0419987935099826,ridge,Single,dis_gynaecology,15-21
1.5792397642615599,ridge,Single,dis_gynaecology,15-21
1.6575514729420322,ridge,Single,dis_gynaecology,15-21
2.265924316720947,ridge,Single,dis_gynaecology,15-21
1.1313340689300662,ridge,Single,dis_gynaecology,15-21
2.63278917534027,ridge,Single,dis_gynaecology,15-21
2.235211986183628,ridge,Single,dis_gynaecology,15-21
1.6983874250480575,ridge,Single,dis_gynaecology,15-21
2.3794907629660336,ridge,Multi,dis_gynaecology,15-21
2.2058529461584406,ridge,Multi,dis_gynaecology,15-21
1.7550891437742595,ridge,Multi,dis_gynaecology,15-21
3.478152758701652,ridge,Multi,dis_gynaecology,15-21
2.520842086601722,ridge,Multi,dis_gynaecology,15-21
2.9093106747902895,ridge,Multi,dis_gynaecology,15-21
2.318041981542851,ridge,Multi,dis_gynaecology,15-21
2.4695859655594523,ridge,Multi,dis_gynaecology,15-21
2.2338568377364743,ridge,Multi,dis_gynaecology,15-21
2.734718263311138,ridge,Multi,dis_gynaecology,15-21
3.633024841483367,ridge,Multi,dis_gynaecology,15-21
2.9589139832842517,ridge,Multi,dis_gynaecology,15-21
3.016456768310112,ridge,Multi,dis_gynaecology,15-21
2.9651571184026726,ridge,Multi,dis_gynaecology,15-21
2.8042831359788054,ridge,Multi,dis_gynaecology,15-21
2.134430474219318,ridge,Multi,dis_gynaecology,15-21
1.8996115186942997,ridge,Multi,dis_gynaecology,15-21
1.6581449508940607,ridge,Multi,dis_gynaecology,15-21
2.627367265678848,ridge,Multi,dis_gynaecology,15-21
1.9278147468352482,ridge,Multi,dis_gynaecology,15-21
2.486570200907978,ridge,Multi,dis_gynaecology,15-21
2.0231029670180303,ridge,Multi,dis_gynaecology,15-21
2.744502741180405,ridge,Multi,dis_gynaecology,15-21
2.129470755036753,ridge,Multi,dis_gynaecology,15-21
1.9453048567600422,ridge,Multi,dis_gynaecology,15-21
2.6555896235063616,ridge,Multi,dis_gynaecology,15-21
1.8918364764587423,ridge,Multi,dis_gynaecology,15-21
1.992435088732568,ridge,Multi,dis_gynaecology,15-21
2.0131151614613683,ridge,Multi,dis_gynaecology,15-21
2.352460093858546,ridge,Multi,dis_gynaecology,15-21
2.359832076259977,ridge,Single,dis_gynaecology,22-42
2.9162657412262556,ridge,Single,dis_gynaecology,22-42
2.759248025959925,ridge,Single,dis_gynaecology,22-42
2.5097714792671195,ridge,Single,dis_gynaecology,22-42
2.1134843250122617,ridge,Single,dis_gynaecology,22-42
2.2897823710535254,ridge,Single,dis_gynaecology,22-42
1.8121742945560984,ridge,Single,dis_gynaecology,22-42
1.8825532303807113,ridge,Single,dis_gynaecology,22-42
2.1777597192420535,ridge,Single,dis_gynaecology,22-42
3.064677274264715,ridge,Single,dis_gynaecology,22-42
2.520952676170676,ridge,Single,dis_gynaecology,22-42
2.3530068315465917,ridge,Single,dis_gynaecology,22-42
3.026150260901813,ridge,Single,dis_gynaecology,22-42
2.366008993925921,ridge,Single,dis_gynaecology,22-42
1.915259226379603,ridge,Single,dis_gynaecology,22-42
2.173575286827174,ridge,Single,dis_gynaecology,22-42
2.1287235383701617,ridge,Single,dis_gynaecology,22-42
2.3242418911817815,ridge,Single,dis_gynaecology,22-42
1.9044651589684667,ridge,Single,dis_gynaecology,22-42
1.753929021640537,ridge,Single,dis_gynaecology,22-42
2.0331578946601536,ridge,Single,dis_gynaecology,22-42
1.9274321772224918,ridge,Single,dis_gynaecology,22-42
1.6461311070956846,ridge,Single,dis_gynaecology,22-42
2.226942065127451,ridge,Single,dis_gynaecology,22-42
2.1208518809575745,ridge,Single,dis_gynaecology,22-42
2.1117200999201606,ridge,Single,dis_gynaecology,22-42
2.455919215284914,ridge,Single,dis_gynaecology,22-42
1.8707378748431922,ridge,Single,dis_gynaecology,22-42
1.8179152081800485,ridge,Single,dis_gynaecology,22-42
2.1572558717994306,ridge,Single,dis_gynaecology,22-42
2.3377125782601,ridge,Multi,dis_gynaecology,22-42
3.1764132218363144,ridge,Multi,dis_gynaecology,22-42
3.2768474013852837,ridge,Multi,dis_gynaecology,22-42
2.5844357555812074,ridge,Multi,dis_gynaecology,22-42
2.4778794755185176,ridge,Multi,dis_gynaecology,22-42
2.3777050774647286,ridge,Multi,dis_gynaecology,22-42
1.9972139674218548,ridge,Multi,dis_gynaecology,22-42
2.057158775809577,ridge,Multi,dis_gynaecology,22-42
2.6758106300438884,ridge,Multi,dis_gynaecology,22-42
3.210832565743923,ridge,Multi,dis_gynaecology,22-42
2.8876514539908116,ridge,Multi,dis_gynaecology,22-42
2.739022819185749,ridge,Multi,dis_gynaecology,22-42
2.989261424555229,ridge,Multi,dis_gynaecology,22-42
2.5056967956282357,ridge,Multi,dis_gynaecology,22-42
2.1712453444287476,ridge,Multi,dis_gynaecology,22-42
2.0151497723445426,ridge,Multi,dis_gynaecology,22-42
2.032832288860192,ridge,Multi,dis_gynaecology,22-42
2.15054602158506,ridge,Multi,dis_gynaecology,22-42
2.0286267525525767,ridge,Multi,dis_gynaecology,22-42
2.232640772522378,ridge,Multi,dis_gynaecology,22-42
2.2721700770722273,ridge,Multi,dis_gynaecology,22-42
2.2734412177580543,ridge,Multi,dis_gynaecology,22-42
2.0817393195155027,ridge,Multi,dis_gynaecology,22-42
2.531428322772212,ridge,Multi,dis_gynaecology,22-42
2.647932285384008,ridge,Multi,dis_gynaecology,22-42
2.452834034925898,ridge,Multi,dis_gynaecology,22-42
2.317560913396293,ridge,Multi,dis_gynaecology,22-42
1.8407176376587888,ridge,Multi,dis_gynaecology,22-42
2.171469909474256,ridge,Multi,dis_gynaecology,22-42
2.451311393158364,ridge,Multi,dis_gynaecology,22-42
1.5519073950893139,ridge,Single,dis_neurology,1-7
1.3109110012352383,ridge,Single,dis_neurology,1-7
1.371932148404858,ridge,Single,dis_neurology,1-7
1.2645159766892764,ridge,Single,dis_neurology,1-7
0.6895369452660198,ridge,Single,dis_neurology,1-7
0.7918995316792883,ridge,Single,dis_neurology,1-7
1.0848313593739751,ridge,Single,dis_neurology,1-7
0.761660398165812,ridge,Single,dis_neurology,1-7
0.6375774248189892,ridge,Single,dis_neurology,1-7
0.9281679215877461,ridge,Single,dis_neurology,1-7
1.1720031617055877,ridge,Single,dis_neurology,1-7
0.9968800581526571,ridge,Single,dis_neurology,1-7
0.8606296684659837,ridge,Single,dis_neurology,1-7
0.7784102080333762,ridge,Single,dis_neurology,1-7
0.6425839710285833,ridge,Single,dis_neurology,1-7
0.6249405727347389,ridge,Single,dis_neurology,1-7
1.5289429597373576,ridge,Single,dis_neurology,1-7
1.3526707037363468,ridge,Single,dis_neurology,1-7
0.7232477312032888,ridge,Single,dis_neurology,1-7
1.1617473604433426,ridge,Single,dis_neurology,1-7
0.5571088816209488,ridge,Single,dis_neurology,1-7
0.5723904786988608,ridge,Single,dis_neurology,1-7
0.8085438391088614,ridge,Single,dis_neurology,1-7
0.6039038846261836,ridge,Single,dis_neurology,1-7
2.1027007918351583,ridge,Single,dis_neurology,1-7
0.7170046553508241,ridge,Single,dis_neurology,1-7
0.6560787818101835,ridge,Single,dis_neurology,1-7
1.4367407913249406,ridge,Single,dis_neurology,1-7
1.380700128362317,ridge,Single,dis_neurology,1-7
1.6480933264329387,ridge,Single,dis_neurology,1-7
1.5871168062642,ridge,Multi,dis_neurology,1-7
1.4560616450419184,ridge,Multi,dis_neurology,1-7
1.481985264524446,ridge,Multi,dis_neurology,1-7
1.4404392987553325,ridge,Multi,dis_neurology,1-7
0.8907221429866687,ridge,Multi,dis_neurology,1-7
0.8055877594164922,ridge,Multi,dis_neurology,1-7
1.4040769259393886,ridge,Multi,dis_neurology,1-7
0.5148734944105074,ridge,Multi,dis_neurology,1-7
0.9417879466813274,ridge,Multi,dis_neurology,1-7
0.839370546293078,ridge,Multi,dis_neurology,1-7
0.9319064543516854,ridge,Multi,dis_neurology,1-7
1.0047512121023288,ridge,Multi,dis_neurology,1-7
1.0422051527156106,ridge,Multi,dis_neurology,1-7
1.1218075002597407,ridge,Multi,dis_neurology,1-7
0.8661136756765131,ridge,Multi,dis_neurology,1-7
0.8831075961271776,ridge,Multi,dis_neurology,1-7
1.459555747443831,ridge,Multi,dis_neurology,1-7
1.3630229727152716,ridge,Multi,dis_neurology,1-7
0.7607117852640127,ridge,Multi,dis_neurology,1-7
1.1823460362544111,ridge,Multi,dis_neurology,1-7
0.6122175940704847,ridge,Multi,dis_neurology,1-7
0.9910082029312618,ridge,Multi,dis_neurology,1-7
0.8440981344546891,ridge,Multi,dis_neurology,1-7
1.003086679511478,ridge,Multi,dis_neurology,1-7
2.059272174697951,ridge,Multi,dis_neurology,1-7
0.89922464841743,ridge,Multi,dis_neurology,1-7
0.7912763009325797,ridge,Multi,dis_neurology,1-7
1.494934172611858,ridge,Multi,dis_neurology,1-7
1.4888330590539296,ridge,Multi,dis_neurology,1-7
1.7959831155838766,ridge,Multi,dis_neurology,1-7
1.514957336668551,ridge,Single,dis_neurology,8-14
1.1812949357462443,ridge,Single,dis_neurology,8-14
1.0431205517339721,ridge,Single,dis_neurology,8-14
0.6278137567673896,ridge,Single,dis_neurology,8-14
1.2630426391300875,ridge,Single,dis_neurology,8-14
1.1405837125994949,ridge,Single,dis_neurology,8-14
0.7875883660214535,ridge,Single,dis_neurology,8-14
1.3038783349151972,ridge,Single,dis_neurology,8-14
0.5712817476647534,ridge,Single,dis_neurology,8-14
0.7512229379303198,ridge,Single,dis_neurology,8-14
0.9588475140711189,ridge,Single,dis_neurology,8-14
0.682756329382373,ridge,Single,dis_neurology,8-14
1.1765475716589975,ridge,Single,dis_neurology,8-14
0.8623592710189111,ridge,Single,dis_neurology,8-14
0.6127845171237537,ridge,Single,dis_neurology,8-14
1.4942725960603858,ridge,Single,dis_neurology,8-14
1.098645593813212,ridge,Single,dis_neurology,8-14
0.5301025018086387,ridge,Single,dis_neurology,8-14
0.5511915527754188,ridge,Single,dis_neurology,8-14
0.7844747627903325,ridge,Single,dis_neurology,8-14
0.49599258951889347,ridge,Single,dis_neurology,8-14
1.3499201899578783,ridge,Single,dis_neurology,8-14
0.5399642831220418,ridge,Single,dis_neurology,8-14
0.8587334180023074,ridge,Single,dis_neurology,8-14
0.8619016737095578,ridge,Single,dis_neurology,8-14
0.5277494774787819,ridge,Single,dis_neurology,8-14
1.501895409589984,ridge,Single,dis_neurology,8-14
1.3669162722119688,ridge,Single,dis_neurology,8-14
1.586466681644993,ridge,Single,dis_neurology,8-14
1.3010063765999313,ridge,Single,dis_neurology,8-14
1.4817417220485034,ridge,Multi,dis_neurology,8-14
1.2118788909214795,ridge,Multi,dis_neurology,8-14
1.16002329386158,ridge,Multi,dis_neurology,8-14
0.7880404815265527,ridge,Multi,dis_neurology,8-14
1.4794668617594813,ridge,Multi,dis_neurology,8-14
0.9493205595239759,ridge,Multi,dis_neurology,8-14
1.0543155185377473,ridge,Multi,dis_neurology,8-14
1.615778196788711,ridge,Multi,dis_neurology,8-14
0.5772258590438628,ridge,Multi,dis_neurology,8-14
0.6964503916749588,ridge,Multi,dis_neurology,8-14
0.9906201046797616,ridge,Multi,dis_neurology,8-14
0.6980797194705209,ridge,Multi,dis_neurology,8-14
1.0945892085594975,ridge,Multi,dis_neurology,8-14
0.980594403725101,ridge,Multi,dis_neurology,8-14
0.7509319620741665,ridge,Multi,dis_neurology,8-14
1.6514301677606362,ridge,Multi,dis_neurology,8-14
1.1581936038906622,ridge,Multi,dis_neurology,8-14
0.708970856612317,ridge,Multi,dis_neurology,8-14
0.7641562340295042,ridge,Multi,dis_neurology,8-14
0.8600254415631847,ridge,Multi,dis_neurology,8-14
0.6599612661126617,ridge,Multi,dis_neurology,8-14
1.1682717884477996,ridge,Multi,dis_neurology,8-14
0.6377348315531589,ridge,Multi,dis_neurology,8-14
1.1449027314552442,ridge,Multi,dis_neurology,8-14
0.8123071693000384,ridge,Multi,dis_neurology,8-14
0.6867582076349822,ridge,Multi,dis_neurology,8-14
1.4333328615122685,ridge,Multi,dis_neurology,8-14
1.2944087249197085,ridge,Multi,dis_neurology,8-14
1.7906014236358405,ridge,Multi,dis_neurology,8-14
1.211340213094546,ridge,Multi,dis_neurology,8-14
1.183524063339338,ridge,Single,dis_neurology,15-21
1.3476102582803666,ridge,Single,dis_neurology,15-21
1.2375453114220019,ridge,Single,dis_neurology,15-21
0.6512225901600035,ridge,Single,dis_neurology,15-21
0.7343758305468226,ridge,Single,dis_neurology,15-21
1.2518685728768502,ridge,Single,dis_neurology,15-21
1.1740578659564727,ridge,Single,dis_neurology,15-21
0.6771553723610035,ridge,Single,dis_neurology,15-21
0.9723780474597413,ridge,Single,dis_neurology,15-21
1.3855947403646065,ridge,Single,dis_neurology,15-21
1.0833182252269455,ridge,Single,dis_neurology,15-21
0.8485124974416802,ridge,Single,dis_neurology,15-21
0.884436239550771,ridge,Single,dis_neurology,15-21
0.8250195322686876,ridge,Single,dis_neurology,15-21
0.8559394079296073,ridge,Single,dis_neurology,15-21
1.6436953762035453,ridge,Single,dis_neurology,15-21
1.0860432417315928,ridge,Single,dis_neurology,15-21
0.9036595209442794,ridge,Single,dis_neurology,15-21
1.1670469439783546,ridge,Single,dis_neurology,15-21
0.4279081555443454,ridge,Single,dis_neurology,15-21
0.8568241655125084,ridge,Single,dis_neurology,15-21
0.699438972669061,ridge,Single,dis_neurology,15-21
0.6161502739676238,ridge,Single,dis_neurology,15-21
1.7426223047792604,ridge,Single,dis_neurology,15-21
0.7294525047837247,ridge,Single,dis_neurology,15-21
0.6651886591834186,ridge,Single,dis_neurology,15-21
0.6744055453999541,ridge,Single,dis_neurology,15-21
1.1763226471719006,ridge,Single,dis_neurology,15-21
0.9958390346874222,ridge,Single,dis_neurology,15-21
0.6868240416297985,ridge,Single,dis_neurology,15-21
1.297669968618797,ridge,Multi,dis_neurology,15-21
1.4145097342576063,ridge,Multi,dis_neurology,15-21
1.278321510080186,ridge,Multi,dis_neurology,15-21
0.7770349698904919,ridge,Multi,dis_neurology,15-21
0.7531086776115331,ridge,Multi,dis_neurology,15-21
1.4219432738944273,ridge,Multi,dis_neurology,15-21
1.0903946215942588,ridge,Multi,dis_neurology,15-21
0.6601688240315651,ridge,Multi,dis_neurology,15-21
0.8831174556215892,ridge,Multi,dis_neurology,15-21
1.336636211754661,ridge,Multi,dis_neurology,15-21
1.0303228494330157,ridge,Multi,dis_neurology,15-21
0.9050503746439408,ridge,Multi,dis_neurology,15-21
1.014416875377797,ridge,Multi,dis_neurology,15-21
1.0049138292968625,ridge,Multi,dis_neurology,15-21
0.98339833610342,ridge,Multi,dis_neurology,15-21
1.3952022985194745,ridge,Multi,dis_neurology,15-21
1.1842968367973508,ridge,Multi,dis_neurology,15-21
1.0595070351410516,ridge,Multi,dis_neurology,15-21
1.1478318400458334,ridge,Multi,dis_neurology,15-21
0.6170526632192503,ridge,Multi,dis_neurology,15-21
0.9368764685072298,ridge,Multi,dis_neurology,15-21
0.6786300644285204,ridge,Multi,dis_neurology,15-21
0.8037020474983769,ridge,Multi,dis_neurology,15-21
1.6604966947279565,ridge,Multi,dis_neurology,15-21
0.8297690765163235,ridge,Multi,dis_neurology,15-21
0.7374948936713724,ridge,Multi,dis_neurology,15-21
0.701634578943434,ridge,Multi,dis_neurology,15-21
1.2791978387883707,ridge,Multi,dis_neurology,15-21
0.8724178835985243,ridge,Multi,dis_neurology,15-21
0.8074547517860766,ridge,Multi,dis_neurology,15-21
1.3509650146642673,ridge,Single,dis_neurology,22-42
1.013174856582959,ridge,Single,dis_neurology,22-42
0.8386580462024805,ridge,Single,dis_neurology,22-42
1.1767925189010577,ridge,Single,dis_neurology,22-42
1.0065966333285579,ridge,Single,dis_neurology,22-42
0.8520692064737011,ridge,Single,dis_neurology,22-42
0.8140751527221072,ridge,Single,dis_neurology,22-42
0.9010485938812837,ridge,Single,dis_neurology,22-42
1.0850940360053138,ridge,Single,dis_neurology,22-42
0.8153805097616666,ridge,Single,dis_neurology,22-42
0.8874244277797726,ridge,Single,dis_neurology,22-42
0.8456783213607983,ridge,Single,dis_neurology,22-42
0.6657975079183055,ridge,Single,dis_neurology,22-42
1.0035775976453274,ridge,Single,dis_neurology,22-42
1.4573783703542706,ridge,Single,dis_neurology,22-42
0.916191007346687,ridge,Single,dis_neurology,22-42
0.6386564481172516,ridge,Single,dis_neurology,22-42
0.7908522292924177,ridge,Single,dis_neurology,22-42
0.6018138670848615,ridge,Single,dis_neurology,22-42
0.8513754154543578,ridge,Single,dis_neurology,22-42
0.7958795799318364,ridge,Single,dis_neurology,22-42
